Id,ManufacturerId,MakeId
7383,17168,7642
7384,16322,7643
7385,10642,7644
7386,9708,7645
7387,17161,7646
7388,17162,6510
7389,17163,7648
7390,17171,7649
7391,17117,7650
7392,10485,484
7393,10485,4841
7394,10485,564
7395,17130,7651
7396,10488,7652
7397,8297,7653
7398,10921,7654
7400,3108,7655
7401,17183,7656
7402,8162,7657
7403,4486,7658
7404,13281,7659
7405,8898,7660
7406,10578,7661
7407,13311,7662
7408,17170,7663
7409,17158,7664
7410,17182,7665
7411,9982,7666
7412,17181,7667
7413,13312,7668
7414,12866,7669
7415,3502,7670
7416,5987,7671
7417,9206,7672
7418,1881,7673
7419,5185,7674
7420,1757,7675
7421,5993,7676
7422,8230,7677
7423,3209,7678
7424,1970,7679
7425,17184,7680
7426,17186,7681
7427,4977,7682
7428,4674,7683
7429,4240,7684
7430,4544,7685
7431,9878,7686
7432,17195,7687
7434,13338,897
7435,17196,7688
7437,17198,7689
7438,17199,7690
7439,17200,7691
7440,11720,7692
7441,17201,7693
7442,4851,7694
7443,9388,7695
7444,17203,7696
7445,2583,7697
7446,3958,7698
7447,5763,7699
7449,16586,7701
7450,9608,7702
7451,10859,7703
7452,10805,7704
7454,17205,7705
7455,12850,7706
7456,9212,7707
7457,5941,7708
7458,6850,7709
7459,3599,7710
7460,5924,7711
7461,2297,7712
7462,2502,7714
7463,3769,7715
7464,2981,7716
7465,4005,7718
7466,13319,7719
7467,3780,7720
7468,4336,7721
7469,2810,7722
7470,4568,7723
7471,13154,7724
7472,4593,7725
7473,17209,7726
7474,12578,7727
7475,13251,7728
7476,17210,7729
7477,17211,7730
7478,17213,7731
7479,12596,7732
7480,1943,7733
7481,8280,7734
7482,11544,7735
7483,2200,7736
7484,2793,7737
7485,5043,7738
7486,9886,7739
7487,4747,7740
7488,13051,7741
7490,3266,7742
7491,10888,7743
7492,1782,7744
7493,3520,7745
7494,1749,7746
7495,10826,7747
7496,5713,7748
7500,17217,7749
7501,4419,7751
7502,16818,7752
7504,16820,4841
7505,16820,564
7506,16820,484
7507,5437,7754
7508,8390,7755
7509,13176,7756
7510,17224,7757
7511,17225,7758
7512,10639,7759
7513,10638,7760
7514,10635,7761
7515,10643,7763
7516,12980,7764
7517,17226,7765
7518,3512,7766
7519,8422,7767
7520,6851,7768
7521,5099,7769
7522,4400,7770
7523,11674,7771
7524,2957,7772
7525,9253,7773
7526,12796,3958
7527,5031,3958
7528,9467,7774
7529,8560,7775
7530,13074,7776
7531,17228,7777
7532,9662,7778
7533,3758,7779
7534,9712,7780
7535,17223,7781
7536,2568,7782
7537,4013,7783
7538,7679,7784
7539,9381,7785
7540,12394,7786
7541,2798,7787
7542,4325,7788
7543,17231,7789
7544,17233,7790
7545,17234,7791
7546,9428,7792
7547,17235,7793
7548,17236,7794
7549,17237,7795
7550,17238,7796
7551,8760,7797
7552,9684,7798
7553,17239,7799
7554,3455,7800
7555,5328,7801
7556,8959,7802
7557,3575,7803
7558,4147,7804
7559,4047,7805
7560,12412,7806
7561,1885,7807
7562,12606,7808
7563,2559,7809
7564,16925,7810
7565,8434,7812
7566,17187,7813
7567,8158,7814
7568,1946,7815
7569,1957,7816
7570,16501,7817
7571,3469,7818
7572,16780,7819
7573,17197,7820
7574,17258,7821
7575,17206,7822
7576,17259,7823
7577,9832,7824
7578,5460,7825
7579,4224,7826
7580,4530,7827
7581,6042,7828
7582,9179,7829
7583,17230,7830
7584,17227,7831
7585,17188,7832
7586,17218,7833
7587,17214,7834
7588,17212,7835
7589,5406,7836
7590,16537,7837
7591,17208,7838
7593,3299,7840
7594,17260,7841
7595,8116,7842
7596,17261,7843
7597,4379,7844
7598,4455,7845
7599,13000,7846
7600,11225,7847
7601,1373,7848
7602,2328,7849
7603,3169,7850
7604,12541,7851
7606,2746,7853
7607,9670,7854
7608,17266,7855
7609,17267,7856
7610,10499,7857
7611,9710,7858
7612,17268,7860
7613,9252,7861
7614,5799,7862
7616,17272,7863
7617,17273,7864
7618,17274,7865
7619,8148,7866
7620,2661,7867
7622,17275,7869
7623,8897,7868
7624,3264,7870
7625,17277,7871
7626,2702,7872
7627,4696,7873
7629,17278,7875
7630,1776,7876
7631,9142,7877
7632,2087,7878
7633,9547,7879
7634,5979,7880
7635,17282,7881
7636,4520,7883
7637,9217,7884
7638,11586,7885
7639,17279,7886
7640,3208,7887
7641,5750,7888
7642,4489,7889
7643,15141,7890
7644,5791,7891
7645,2053,7892
7646,8361,7893
7647,17286,7894
7648,17289,7358
7649,17291,7895
7650,17292,7896
7651,17294,7897
7652,17295,7898
7653,4791,7899
7654,17296,7900
7655,17297,7901
7656,17298,7902
7657,10717,7903
7658,16956,7904
7660,3076,7905
7661,9159,3984
7662,17306,7906
7663,5637,7907
7664,1308,7908
7665,8437,7909
7666,1863,7910
7667,8081,7911
7668,3988,7912
7669,2469,7913
7671,10697,4362
7672,17313,7915
7673,10711,7916
7674,17315,7917
7675,17316,7918
7676,17317,7919
7677,17318,7920
7678,17319,7921
7679,17320,7922
7680,17321,7923
7681,17322,7924
7682,17323,7925
7683,17325,7926
7684,17326,7927
7685,17221,7928
7686,17263,1081
7687,17116,7930
7688,17264,7931
7689,4844,7932
7690,5771,7933
7691,5952,7935
7693,17328,7937
7694,17329,7938
7695,8979,7939
7697,17331,7941
7698,17332,7942
7699,9583,7940
7700,17335,7944
7701,2468,7945
7702,17338,7946
7703,9019,7948
7704,17342,7947
7705,17343,7949
7706,12904,7950
7707,5712,7951
7708,5870,7952
7709,17344,7954
7710,11389,7955
7711,7906,7956
7712,6313,7957
7713,3794,7958
7714,17327,7959
7715,17345,7960
7716,8380,7961
7717,8242,7962
7718,11703,7963
7719,10094,7964
7720,17346,7967
7721,17347,7968
7722,17348,7969
7723,4355,6064
7724,10365,7971
7725,17350,7972
7726,2683,7973
7727,17351,7974
7728,17352,7975
7729,4992,7976
7730,2628,7977
7731,12689,7978
7732,17354,7979
7733,13065,7980
7734,2099,7981
7735,17356,7982
7736,17357,7983
7737,17358,7984
7738,17359,7985
7739,13280,7986
7740,1755,7987
7742,3962,7988
7743,7683,7989
7744,2695,7990
7745,17362,7991
7746,2007,7992
7747,13246,7993
7748,5459,7994
7750,11022,7996
7751,5023,7997
7752,4581,7998
7753,6009,7999
7754,12976,8000
7755,3478,8001
7756,4131,8003
7757,17307,8004
7758,13198,8005
7759,5032,8006
7760,2009,8007
7761,3920,8008
7762,5082,8009
7763,11450,8010
7764,13002,8011
7765,4469,8012
7766,12944,8013
7767,17367,8014
7768,17368,8015
7769,17370,8016
7770,3658,8017
7771,17371,8018
7772,3656,8019
7773,17373,8020
7774,10230,8021
7776,2467,8022
7777,3689,8023
7778,12945,8024
7779,8779,8025
7780,9819,8026
7781,17377,8028
7782,4010,8029
7783,5717,8030
7784,8738,8031
7785,9629,8032
7786,2490,8033
7787,12437,8034
7788,4638,8036
7789,5074,8037
7790,11439,8038
7791,12797,8039
7792,3298,8040
7793,9891,8041
7794,11040,8042
7795,5903,8043
7796,10808,8044
7797,2434,8045
7798,9596,8046
7799,17379,8047
7800,17380,8048
7801,8078,8049
7802,17381,8050
7803,17382,8051
7804,17383,8052
7805,17384,8053
7806,2433,8054
7807,13183,8055
7808,8227,8056
7809,4427,8057
7810,3482,8058
7811,8421,8059
7812,1831,8060
7813,17299,8061
7814,17333,8062
7815,17255,8063
7816,17255,8064
7817,17339,8065
7818,17283,8066
7819,17324,8067
7820,13188,8068
7821,2650,8069
7822,5792,8070
7823,10890,8071
7824,4956,8072
7825,4960,8073
7826,17256,8074
7827,4390,8075
7828,8005,8076
7829,8147,8081
7830,17360,8077
7831,17360,8078
7832,17360,8079
7833,17360,8080
7834,8063,8082
7835,13079,8083
7836,3015,8084
7837,1952,8085
7838,2459,8086
7839,11798,8087
7840,10142,8087
7841,5083,6976
7842,17388,8088
7843,5083,8089
7844,2038,8090
7845,17389,8091
7846,10109,8092
7847,17310,8093
7848,17254,8094
7849,17365,8095
7850,12456,8096
7851,17288,8097
7852,17376,8098
7853,17372,8100
7855,17386,8101
7856,3707,8102
7857,8725,8103
7858,4608,8104
7859,5421,8105
7861,2470,8106
7862,16615,8107
7863,13044,8108
7864,4123,8109
7865,11479,8110
7866,4801,8111
7867,3766,8112
7868,12685,8113
7869,2794,8114
7870,8756,8115
7871,5092,8116
7872,13260,8117
7873,12860,8118
7874,2751,8119
7875,2458,8120
7876,8348,8121
7877,4055,8122
7878,3981,8123
7879,2811,8124
7880,5305,8125
7881,2577,8126
7882,3879,8127
7884,17391,8128
7885,5218,8129
7886,2809,8130
7887,4471,8131
7888,2748,8132
7889,2404,8133
7890,2923,8134
7891,2185,8135
7892,5235,8136
7893,4077,8137
7894,4531,8138
7895,4749,8139
7896,10326,8140
7897,2210,8146
7898,1058,560
7899,1058,8141
7900,1058,8142
7901,1058,8143
7902,1058,8144
7903,1058,8145
7908,1124,8144
7909,1124,3772
7911,1124,517
7912,1124,8141
7913,1124,8145
7914,1124,8142
7915,1124,8143
7916,17392,8147
7917,3052,8148
7918,11399,8149
7919,17334,8150
7920,3054,8151
7921,12744,8153
7923,4225,8155
7924,3255,8156
7925,5063,8157
7926,13071,8158
7927,3720,8159
7928,4798,8160
7930,8369,8162
7931,9423,8163
7932,3739,8164
7933,3741,8165
7934,3982,8166
7935,2880,8167
7936,12784,8168
7937,12752,8169
7938,8020,8170
7939,12666,8171
7940,9169,8172
7941,1953,8173
7942,13217,8174
7943,4398,8175
7944,2913,8176
7945,5375,8177
7946,12557,8178
7947,12425,8179
7948,4091,8180
7949,13224,8181
7950,5411,8182
7951,17396,8183
7952,4354,8184
7953,5906,8185
7954,5330,8186
7955,2731,8187
7956,4178,8188
7957,4642,8189
7958,17395,8190
7959,17378,8191
7960,3221,8192
7961,17398,8193
7962,4450,8141
7963,5784,8194
7964,4394,8195
7965,4773,8196
7966,17399,8197
7967,3757,8198
7968,4195,8199
7969,17400,8200
7970,16167,6392
7972,11494,8202
7973,3437,8203
7974,17150,8204
7975,17150,8205
7976,17150,8206
7977,17150,8207
7978,17150,8208
7979,17150,8209
7980,2909,8210
7981,1492,8211
7982,2909,8212
7983,4020,8213
7984,17403,8214
7985,5955,8215
7986,12448,8217
7987,6017,8218
7988,5294,8219
7989,4401,8220
7990,12845,8221
7991,2797,8222
7992,3703,8223
7993,8006,8224
7994,2391,8225
7995,10543,8227
7996,17407,8228
7997,2129,8229
7998,2515,8230
7999,3687,8231
8000,8113,8232
8001,5478,8233
8002,13073,8235
8003,10551,8234
8004,8182,8236
8005,17385,564
8006,17385,484
8007,17385,7416
8008,17385,8237
8009,10112,8238
8010,4688,8239
8011,17405,8240
8012,17219,8241
8013,13075,8242
8014,13313,8243
8015,3895,8244
8016,16325,8245
8017,3836,8246
8018,12454,8247
8019,5633,8248
8020,5205,8249
8021,17414,8250
8022,12677,8251
8023,5765,8252
8024,1771,8253
8025,17412,8254
8026,17419,8255
8027,17246,8256
8028,17410,8257
8029,17415,8258
8030,17431,8259
8031,6028,8260
8032,17416,8261
8033,17402,8262
8034,17140,8263
8035,2421,8264
8036,3035,8265
8037,3704,8266
8038,5103,8267
8039,8311,8268
8040,10889,8269
8042,8394,8270
8043,17397,8271
8044,5572,8272
8045,5327,8274
8046,11668,8275
8047,9211,8276
8048,1879,8277
8049,3685,6879
8050,8195,8278
8051,4677,8279
8052,5721,8280
8053,8964,8282
8054,16407,8283
8055,17433,8284
8057,6011,8286
8058,3554,8287
8059,2943,8288
8060,2602,8289
8061,3404,8290
8062,3349,8291
8063,2310,8292
8064,3888,8293
8065,3230,8294
8066,5361,8295
8067,1362,8296
8068,4132,8297
8069,4138,8298
8070,2390,8299
8071,9397,8300
8072,12669,8301
8073,12598,8302
8074,5733,8303
8075,4837,8304
8076,9226,8305
8077,9266,8307
8078,13139,8306
8079,9259,8308
8080,5164,8310
8081,8234,8311
8082,9964,8312
8084,1413,8313
8085,3149,8314
8086,2475,8315
8087,4836,8316
8088,13276,8317
8089,13029,8318
8090,2429,8319
8091,7681,5762
8092,1922,8320
8093,3541,8321
8094,5251,8322
8095,4815,8323
8096,11699,8324
8097,9811,8325
8098,4576,8326
8099,8420,8327
8100,11517,8328
8101,11517,8329
8102,11517,8330
8104,4181,8332
8105,1889,8333
8106,3898,8334
8107,4448,8335
8108,3666,8336
8109,13117,8337
8110,7673,8338
8111,3945,8339
8112,9575,8340
8113,1342,8341
8114,17455,8342
8115,5973,8344
8116,17452,8345
8117,17443,8346
8118,1402,8348
8119,17425,8347
8120,10423,8349
8121,1399,8350
8122,17423,8351
8123,10415,8352
8124,1410,8353
8125,10422,8354
8126,11234,8355
8127,1411,8356
8128,10659,8357
8129,4510,8358
8130,10876,8359
8131,17148,8360
8132,10878,8361
8133,17459,8362
8134,17435,8363
8135,10879,8364
8136,17428,8365
8137,17463,8366
8138,8574,8368
8139,3748,8369
8140,2694,8370
8141,17464,8371
8142,10257,8372
8143,10669,8373
8144,10662,8374
8145,11689,8375
8146,10246,8377
8147,10247,8378
8148,13614,8379
8149,8658,8380
8150,17467,8381
8151,8205,8382
8152,8581,8383
8153,5710,8384
8154,13213,8385
8155,8575,8386
8156,8659,8387
8157,8660,8388
8158,3500,8389
8159,8662,8390
8160,8097,8392
8161,17468,8391
8162,8840,8393
8163,10345,8394
8164,8905,8395
8165,17470,8396
8166,8908,8397
8167,17469,8398
8168,17432,8399
8169,17222,8400
8170,14270,8401
8172,3838,8402
8173,5243,8403
8174,1770,8404
8175,10248,8405
8176,10249,8406
8177,8576,8407
8178,12946,8408
8179,8364,8409
8180,5853,8410
8181,3829,8411
8182,4004,8413
8183,5857,8412
8184,7691,6406
8185,4130,8414
8186,17471,8416
8187,8577,8417
8188,17474,8418
8189,16126,8419
8190,1407,8420
8191,3854,8421
8192,3177,8423
8193,2324,8424
8194,1168,7662
8195,3216,8425
8196,4976,8426
8197,10192,8427
8198,2640,8428
8199,3286,8429
8200,8901,5065
8202,3313,8430
8203,9792,8431
8204,3828,8432
8205,3367,8433
8206,5977,8434
8207,4910,8435
8208,2373,8436
8209,9894,8437
8210,9228,8438
8211,12646,8439
8212,17488,8440
8213,9551,8441
8214,4715,8442
8215,4221,8443
8216,12314,8444
8217,13300,8445
8218,17489,8446
8219,9643,8447
8220,9973,8448
8221,4619,8449
8222,10349,8450
8223,1950,8451
8224,12776,8452
8225,13218,8453
8226,5129,8454
8227,3721,8455
8228,13177,8456
8229,1925,8457
8230,1925,8458
8231,1925,8459
8232,1925,8460
8233,1925,8461
8234,1925,8462
8235,17491,8463
8236,17458,8464
8237,17496,8465
8238,2886,8466
8239,8342,8467
8240,12818,8468
8241,4906,8469
8242,12381,8470
8243,2202,8471
8244,6002,8472
8245,9922,8473
8246,9044,8474
8247,3635,8475
8248,8351,8476
8249,2881,8478
8250,9043,8477
8251,12996,8479
8252,9039,8481
8253,8308,8480
8254,9221,8482
8255,12996,8483
8256,17502,8484
8257,13365,8485
8258,3083,8486
8259,17503,8487
8260,13064,8488
8261,17507,8489
8262,17426,8490
8263,8570,8491
8264,17508,528
8265,10012,8493
8266,10013,8494
8267,17516,8495
8268,11103,8496
8269,5967,8497
8270,11323,8498
8271,11099,8499
8272,11491,8500
8273,11096,8501
8274,10899,8502
8275,11060,8503
8276,10912,8504
8278,17521,8505
8279,4174,8507
8280,11057,8506
8281,11058,8508
8282,4965,8509
8283,11312,8510
8284,10620,8512
8285,1802,8513
8286,2574,8514
8287,2924,8515
8288,8344,8516
8289,13240,8517
8290,17529,8518
8291,17446,8519
8292,17526,8520
8293,17519,8522
8294,17518,8523
8295,17454,8524
8296,3245,8526
8298,3559,8529
8299,17531,8530
8300,4012,8531
8301,13149,8532
8302,3091,8533
8303,13032,8534
8304,5401,8535
8305,2855,8536
8306,2709,8537
8307,5557,8538
8308,5304,8539
8309,17534,8540
8310,4053,8541
8311,1945,8542
8312,2107,8543
8313,4391,8544
8314,5711,8545
8315,2464,8546
8316,15834,8547
8317,15834,8548
8318,12031,8549
8319,10903,8550
8320,10902,8551
8321,11729,8553
8322,11535,8554
8323,8571,8555
8324,6181,8556
8325,10911,8557
8326,10909,8558
8327,10907,8559
8328,11715,8561
8329,11309,8562
8330,8972,8563
8331,17538,8564
8333,10733,8565
8335,11576,8568
8336,17551,8569
8337,11554,8570
8338,11547,8571
8339,11542,8572
8340,11539,8573
8341,11538,8574
8342,11537,8575
8343,9057,8576
8345,11522,8577
8346,10592,3899
8347,17542,8578
8348,17539,8579
8349,17540,8580
8350,17545,8581
8351,17543,8582
8352,17544,8583
8353,17533,8584
8354,17553,8585
8355,1256,8586
8356,8762,8587
8357,11362,8588
8358,9681,8589
8359,8627,8590
8360,9718,8591
8361,1303,8592
8362,11162,8593
8363,8442,8594
8365,4273,8595
8366,9731,8596
8367,11169,8597
8368,4284,8598
8369,9089,8600
8370,9300,8601
8375,5828,8603
8376,5829,8604
8377,10765,8605
8378,8505,8606
8379,10766,8607
8380,11928,8608
8381,11411,8609
8382,6997,8610
8383,6674,8611
8384,6680,8612
8385,6414,8613
8386,17560,8614
8387,17565,8615
8388,17564,8616
8389,17575,8617
8390,17492,8618
8391,17570,8619
8392,17580,8620
8393,17582,8621
8394,6415,8622
8395,17590,8623
8396,17591,8624
8397,7545,8625
8398,7092,8626
8399,11760,8627
8401,10758,8628
8402,17593,8629
8403,17594,8630
8404,6721,8631
8405,9378,8632
8406,6148,8633
8407,7544,8634
8408,7857,8635
8409,7443,8636
8411,3379,8637
8412,1493,8638
8413,1493,8640
8414,1493,8641
8415,7116,8642
8416,7549,8643
8417,7112,8644
8418,15828,8645
8419,12887,8646
8421,15628,8647
8422,12968,8648
8423,17609,8649
8424,17610,8650
8425,8204,8651
8426,2151,8652
8427,8023,8653
8428,2381,8654
8429,17612,8655
8430,4137,8656
8432,17613,8657
8433,13162,8658
8434,17614,8659
8435,12734,8660
8436,10331,8661
8437,3987,8662
8439,12965,8663
8440,3430,8664
8441,1962,8665
8442,5708,8666
8443,8293,8667
8444,17618,8668
8445,2697,8669
8446,3210,8670
8447,4331,8671
8448,4867,8672
8449,5132,8673
8450,4139,8674
8451,17619,8675
8452,5414,8676
8453,5989,8677
8454,17620,8678
8455,13169,8679
8456,13100,8680
8458,3206,8681
8459,4862,8682
8460,4940,8683
8461,3244,8684
8462,9615,8686
8463,12460,8687
8464,4559,8688
8465,2462,8689
8466,4724,8690
8467,5288,8691
8468,3688,8692
8469,5341,8693
8470,5966,8694
8471,5415,8695
8472,5127,8696
8473,5892,8697
8474,8299,8698
8475,3072,8699
8476,17622,8700
8477,2710,8701
8478,9605,8702
8479,17623,8703
8480,4003,8704
8481,12549,8705
8482,2153,8706
8483,8963,8707
8484,5096,8708
8485,12870,8709
8486,3925,8710
8487,17601,8711
8488,17595,8712
8489,10945,8713
8490,17605,8714
8491,17611,8715
8492,17616,8716
8493,17617,8717
8494,9898,8718
8495,12472,8719
8496,5403,8720
8497,10790,8721
8498,12354,8722
8499,12717,8723
8500,10809,8724
8501,3171,8725
8502,17434,8726
8503,17434,8727
8504,1025,528
8505,17562,8728
8506,5056,8729
8507,12561,8730
8508,12656,8731
8509,5392,8732
8510,4444,8733
8511,5889,8734
8512,17624,8735
8513,17630,8736
8514,2803,8737
8515,8395,8738
8516,1999,8739
8517,12413,8740
8518,1762,8741
8519,8559,8742
8520,13027,8743
8521,1994,8744
8522,5783,8745
8523,8129,8746
8524,2355,8747
8525,8328,8748
8526,4127,8749
8527,2115,8750
8528,9386,8751
8529,5354,8752
8530,17637,8753
8531,11182,8754
8532,5790,8755
8533,9562,8756
8534,17638,8757
8535,8974,8758
8536,13149,8759
8537,17640,8760
8538,3695,8761
8539,10612,8762
8540,17641,8763
8541,12461,8764
8542,4700,8765
8543,3469,8766
8544,12597,8767
8545,10141,8768
8546,17645,8769
8547,17649,8770
8548,1886,8771
8549,12573,8772
8550,13243,8773
8551,8416,8774
8552,8079,8775
8553,10245,8776
8554,4041,8777
8555,3914,8778
8557,8324,8780
8558,5150,8781
8559,8993,8782
8560,5593,8783
8561,8362,8785
8562,8742,8786
8563,9889,8787
8564,8075,8788
8565,13078,8789
8566,5995,8790
8567,8960,8791
8568,17653,8792
8569,2206,8793
8570,5100,8794
8571,4613,8795
8572,5363,8796
8573,17654,8797
8574,17655,8798
8575,5471,8799
8576,8245,8800
8577,4001,8801
8578,17657,8802
8579,3414,8803
8580,1811,8804
8581,1371,8805
8582,8192,8806
8583,3977,8808
8584,3117,8809
8585,3011,8810
8586,10811,8811
8587,2766,8812
8588,17660,8813
8589,17661,8814
8590,17662,8815
8591,12464,8816
8592,13192,8817
8593,2408,8818
8594,4705,8819
8595,12424,8820
8596,4154,8821
8597,2273,8822
8598,4239,8823
8599,17666,8824
8600,12710,8825
8601,1882,8826
8602,5920,8827
8603,6564,8828
8604,3356,8829
8605,1780,8830
8606,3699,8831
8607,4065,8833
8608,12520,8834
8609,13258,8835
8610,2999,8836
8611,12560,8837
8612,3260,8838
8613,4382,8839
8614,9877,8840
8615,2396,8841
8616,1920,8842
8617,5563,8843
8618,2293,8844
8619,2588,8845
8620,2406,8846
8621,11473,8847
8622,5826,8848
8623,2187,8849
8624,17668,8850
8625,17669,8851
8626,3014,8852
8627,17670,8853
8628,3552,8854
8629,3660,8855
8630,3840,8856
8631,2414,8857
8632,12828,8858
8633,12477,8859
8634,2635,8860
8635,3104,8861
8636,17671,8862
8637,17672,8863
8638,17673,8864
8639,17674,8865
8640,17675,8866
8641,17676,8867
8642,17677,8868
8643,17678,8869
8644,17679,8870
8645,17684,8871
8646,17685,8872
8648,17520,8874
8649,17169,8875
8650,17694,8876
8651,3051,8877
8652,17695,8878
8654,17696,8879
8655,2278,8880
8656,17700,8881
8657,17703,8882
8658,17705,8883
8659,17706,8884
8660,17707,8885
8661,17709,8886
8662,17710,8887
8663,17712,8888
8664,17713,8889
8665,2082,8890
8666,2735,8891
8667,3434,8892
8668,5340,8893
8669,9549,8894
8670,9790,8895
8671,9786,8896
8673,11666,8897
8674,3297,8898
8675,13095,8899
8676,4841,8900
8677,17716,8901
8678,8016,8902
8679,5126,8903
8680,17719,8904
8681,5811,8905
8682,13108,8906
8683,2056,8907
8684,4140,8908
8685,2415,8909
8686,2307,8910
8687,5716,8911
8688,9186,8912
8689,2389,8913
8690,3150,8914
8691,17721,8915
8692,3238,8916
8693,3238,8918
8694,17722,8919
8695,17724,8920
8696,17725,8921
8697,16553,8922
8698,17726,8923
8699,17727,8924
8700,17728,8925
8702,17729,8926
8703,17730,8927
8704,17731,8928
8705,11258,8929
8706,17733,8930
8707,1390,8931
8708,17734,8932
8709,17735,8933
8710,17736,8934
8711,4793,8935
8712,17737,8936
8713,17738,8937
8714,10106,8938
8715,9214,8939
8716,17741,8940
8717,17742,8941
8718,8241,8942
8719,17743,8943
8720,17744,8944
8721,17748,8945
8722,17749,8946
8723,3631,8947
8724,17751,8948
8725,17752,8949
8726,17753,8950
8727,17754,8951
8728,17755,8952
8729,17756,8953
8730,17758,8954
8731,17759,8955
8732,13125,8956
8733,17762,8957
8734,4385,8958
8735,4592,8959
8736,17765,8960
8737,17766,8961
8738,17760,8962
8739,1824,8963
8740,17767,8964
8741,17768,8965
8742,17769,8966
8743,17770,8967
8744,2149,8968
8745,17771,8969
8746,17739,8970
8747,17772,8971
8748,17774,8972
8749,17202,8973
8750,17776,8974
8752,17778,8975
8753,17779,8976
8754,17780,8977
8755,9652,8978
8756,17781,8979
8757,17782,8980
8758,17783,8981
8759,17784,8982
8760,17785,8983
8761,3341,8984
8762,17786,8985
8763,17787,8986
8764,17790,8987
8765,17791,8988
8766,17793,8989
8767,17794,8990
8768,17795,8991
8769,17796,8992
8770,17797,8993
8771,17798,8994
8772,17799,8995
8773,17800,8996
8774,17801,8997
8775,17803,8998
8776,17804,8999
8777,17805,9000
8778,17806,9001
8779,17808,9002
8780,17815,9003
8781,17816,9004
8782,17817,9005
8783,11222,9006
8784,17821,9007
8785,17822,9008
8786,17823,9009
8787,17824,9010
8788,17825,9011
8789,17826,9012
8790,17827,9013
8791,17828,9014
8792,17829,9015
8793,17831,9017
8794,17690,9018
8795,17832,9019
8796,4059,9020
8797,4059,9021
8798,17836,9022
8799,3113,9023
8800,17837,9024
8801,17838,9025
8802,17839,9026
8803,17840,9027
8804,17842,9028
8805,3427,9029
8806,17843,9030
8808,17740,9032
8809,17845,9033
8810,17848,9034
8811,17849,9035
8813,17850,9036
8814,17857,9037
8815,17858,9038
8816,17859,9039
8817,6821,9040
8818,17861,9041
8819,17625,9042
8820,17411,9043
8821,17411,9044
8822,17411,9045
8823,17411,5784
8824,17411,9047
8825,17411,9048
8826,17411,9049
8827,17411,9050
8828,17633,9051
8829,17688,9052
8830,17444,9053
8831,13833,9054
8832,17681,9055
8833,17644,9056
8834,17646,9057
8835,17646,9058
8836,17664,9059
8837,17692,9060
8838,17717,9061
8839,17715,9062
8840,6048,9063
8841,17647,9064
8842,17820,9065
8843,17720,9066
8844,17854,9067
8845,17461,9068
8846,17818,9069
8847,17853,9070
8848,17852,9071
8849,17862,9072
8850,17864,9073
8851,17871,9074
8852,17866,9075
8853,17867,9076
8854,8743,9077
8855,5329,9078
8856,15201,9079
8857,17876,9080
8858,12642,9081
8859,14034,9082
8861,17878,9084
8862,17879,9085
8863,17881,9086
8864,17882,9087
8865,5762,9088
8866,13282,9089
8867,4016,9090
8868,17884,9091
8869,11043,9092
8870,17885,9093
8871,13309,9094
8872,17886,9095
8874,17887,9096
8875,17888,9097
8876,17889,9098
8877,17890,9099
8878,17891,9100
8879,17892,9101
8880,17893,9102
8881,17894,9103
8882,4856,9104
8883,17895,9105
8884,17896,9106
8885,17897,9107
8887,17900,9108
8888,17901,9109
8889,17902,9110
8890,17903,9111
8891,17904,9112
8892,4146,9113
8894,16967,9114
8896,17906,9115
8897,17907,9116
8898,17908,9117
8899,17909,9118
8900,17910,9119
8901,17911,9120
8902,17912,9121
8903,2094,9122
8904,17913,9123
8905,17914,9124
8906,8385,9125
8907,4840,9126
8908,2875,9127
8909,17919,9128
8910,4352,9129
8911,5274,9130
8912,17923,9131
8913,17924,9132
8914,12434,9133
8915,17926,9134
8916,17927,9135
8917,2715,9136
8918,17929,9137
8919,17930,9139
8920,17931,4116
8921,3251,9141
8922,17932,9142
8923,1386,9143
8924,17933,9144
8925,4753,9145
8926,17934,9146
8927,17935,9147
8928,5614,9148
8929,5484,9149
8930,12878,9150
8931,17936,9151
8932,11356,9152
8933,17937,9153
8934,17938,9154
8935,13193,9155
8936,17939,6910
8937,17941,9157
8938,4406,9158
8939,17942,9159
8941,17943,9160
8942,11688,9161
8943,17944,9162
8944,4177,9163
8945,12802,9164
8946,3444,9165
8947,17948,9166
8948,5652,9167
8949,17949,9168
8950,10812,9169
8951,17950,9170
8953,17951,9171
8954,1938,9172
8955,3718,9173
8956,16566,9174
8957,4326,9175
8958,17952,9176
8959,2318,9177
8960,4518,9178
8961,12800,9179
8962,12986,9180
8963,2455,9181
8964,3380,9182
8966,8243,9183
8967,4605,9184
8968,2871,9185
8969,12676,9186
8970,17954,9187
8971,5217,9188
8972,5034,9189
8973,13196,9190
8974,17957,6850
8975,17958,9192
8976,3252,9193
8977,3254,9194
8978,12428,9195
8979,4343,9196
8980,13137,9197
8981,13156,9198
8982,5489,9199
8983,3992,9200
8984,2954,9201
8985,4309,9202
8986,17961,9203
8987,3969,9204
8988,17965,9205
8989,5912,9206
8990,4725,9207
8991,2431,9208
8992,11007,9209
8993,17945,9210
8994,17856,4550
8995,17865,9211
8996,6814,9212
8997,17972,9213
8998,17875,9214
8999,12238,9215
9000,17745,9216
9001,4795,9217
9002,8379,9218
9003,2388,9219
9004,10580,9220
9005,2196,9221
9006,3706,9222
9007,5950,9223
9008,5148,9224
