Id,MakeId,ModelId,CreatedOn,UpdatedOn
15846,6314,17533,NULL,NULL
15847,6315,17534,NULL,NULL
15848,6316,17535,NULL,NULL
15849,6318,17536,NULL,NULL
15850,6319,17537,NULL,NULL
15851,6320,17538,NULL,NULL
15852,6321,17539,NULL,NULL
15853,6322,17540,NULL,NULL
15854,6323,17541,NULL,NULL
15856,6325,17543,NULL,NULL
15857,6326,17544,NULL,NULL
15858,6327,17545,NULL,NULL
15859,6328,17546,NULL,NULL
15860,6329,17547,NULL,NULL
15862,6331,17549,NULL,NULL
15863,6332,17550,NULL,NULL
15864,6332,17551,NULL,NULL
15865,6332,17552,NULL,NULL
15866,6332,17553,NULL,NULL
15867,6332,17554,NULL,NULL
15868,6332,17555,NULL,NULL
15869,6332,17556,NULL,NULL
15870,6332,17557,NULL,NULL
15871,6332,17558,NULL,NULL
15872,6332,17559,NULL,NULL
15873,6332,17560,NULL,NULL
15874,6332,17561,NULL,NULL
15875,6333,17562,NULL,NULL
15876,6334,17563,NULL,NULL
15877,6335,17564,NULL,NULL
15878,6336,17565,NULL,NULL
15879,6337,17566,NULL,NULL
15880,6338,17567,NULL,NULL
15881,6339,17568,NULL,NULL
15883,6340,17570,NULL,NULL
15884,6342,17571,NULL,NULL
15886,6344,17573,NULL,NULL
15887,6345,17574,NULL,NULL
15888,6346,17575,NULL,NULL
15889,6347,17576,NULL,NULL
15890,6348,17577,NULL,NULL
15891,6349,17578,NULL,NULL
15892,6350,17579,NULL,NULL
15894,6351,17581,NULL,NULL
15895,1919,17582,NULL,NULL
15896,6352,17583,NULL,NULL
15897,6353,17584,NULL,NULL
15898,6354,17585,NULL,NULL
15899,6355,17586,NULL,NULL
15900,6356,17587,NULL,NULL
15903,6359,17590,NULL,NULL
15904,6360,17591,NULL,NULL
15905,6361,17592,NULL,NULL
15908,6364,17595,NULL,NULL
15909,6365,17596,NULL,NULL
15910,449,17597,NULL,NULL
15911,449,17598,NULL,NULL
15912,449,17599,NULL,NULL
15913,449,17600,NULL,NULL
15914,449,17601,NULL,NULL
15915,449,17602,NULL,NULL
15916,6366,17603,NULL,NULL
15917,6367,17604,NULL,NULL
15918,6368,17605,NULL,NULL
15919,6369,17606,NULL,NULL
15920,6262,17607,NULL,NULL
15921,6262,17608,NULL,NULL
15922,6370,17609,NULL,NULL
15924,573,17611,NULL,NULL
15925,6372,17612,NULL,NULL
15926,6373,17613,NULL,NULL
15928,478,17615,NULL,NULL
15929,478,17616,NULL,NULL
15930,481,17617,NULL,2024-01-09 10:05:13.543
15931,482,17618,NULL,NULL
15932,6374,17619,NULL,NULL
15934,6376,17621,NULL,NULL
15936,6378,17623,NULL,NULL
15938,4785,17625,NULL,NULL
15939,6379,17626,NULL,NULL
15940,6380,17627,NULL,NULL
15941,6381,17628,NULL,NULL
15943,6383,17630,NULL,NULL
15944,6384,17631,NULL,NULL
15945,6385,17632,NULL,NULL
15946,6386,17633,NULL,NULL
15947,6388,17634,NULL,NULL
15948,6387,17635,NULL,NULL
15949,6389,17636,NULL,NULL
15950,6390,17637,NULL,NULL
15954,6394,17641,NULL,NULL
15955,6394,17642,NULL,NULL
15956,6394,17643,NULL,NULL
15957,6396,17644,NULL,NULL
15958,6397,17645,NULL,NULL
15959,6398,17646,NULL,NULL
15960,6398,17647,NULL,NULL
15961,6400,17648,NULL,NULL
15962,3843,17649,NULL,NULL
15963,3843,17650,NULL,NULL
15964,3843,17651,NULL,NULL
15965,3843,17652,NULL,NULL
15966,6401,17653,NULL,NULL
15967,6402,17654,NULL,NULL
15968,6403,17655,NULL,NULL
15969,6404,17656,NULL,NULL
15970,6404,17657,NULL,NULL
15971,6405,17658,NULL,NULL
15972,6406,17659,NULL,NULL
15973,6407,17660,NULL,NULL
15974,6408,17661,NULL,NULL
15975,6409,17662,NULL,NULL
15976,6410,17663,NULL,NULL
15977,6411,17664,NULL,NULL
15978,732,17665,NULL,NULL
15979,732,17666,NULL,NULL
15980,6412,17667,NULL,NULL
15981,4549,17668,NULL,NULL
15982,6413,17669,NULL,NULL
15983,6414,17670,NULL,NULL
15984,6415,17671,NULL,NULL
15985,6416,17672,NULL,NULL
15986,6418,17673,NULL,NULL
15987,6419,17674,NULL,NULL
15988,6420,17675,NULL,NULL
15989,6421,17676,NULL,NULL
15991,6423,17678,NULL,NULL
15992,6424,17679,NULL,NULL
15993,6425,17680,NULL,NULL
15994,6426,17681,NULL,NULL
15995,6427,17682,NULL,NULL
15996,6428,17683,NULL,NULL
15997,6428,17684,NULL,NULL
15998,1527,17685,NULL,NULL
15999,1527,17686,NULL,NULL
16000,1527,17687,NULL,NULL
16001,6429,17688,NULL,NULL
16002,6430,17689,NULL,NULL
16003,6431,17690,NULL,NULL
16004,6432,17691,NULL,NULL
16005,6433,17692,NULL,NULL
16006,6434,17693,NULL,NULL
16007,6435,17694,NULL,NULL
16008,6436,17695,NULL,NULL
16009,6437,17696,NULL,NULL
16010,6437,17697,NULL,NULL
16011,6437,17698,NULL,NULL
16012,6438,17699,NULL,NULL
16013,6438,17700,NULL,NULL
16014,6438,17701,NULL,NULL
16015,6438,17702,NULL,NULL
16016,6438,17703,NULL,NULL
16019,6441,17706,NULL,NULL
16020,6442,17707,NULL,NULL
16021,6443,17708,NULL,NULL
16022,6444,17709,NULL,NULL
16023,6445,17710,NULL,NULL
16024,6446,17711,NULL,NULL
16025,9848,17712,NULL,NULL
16026,9848,17713,NULL,NULL
16027,6447,17714,NULL,NULL
16028,6448,17715,NULL,NULL
16029,6449,17716,NULL,NULL
16030,6450,17717,NULL,NULL
16031,6451,17718,NULL,NULL
16032,6452,17719,NULL,NULL
16033,6453,17720,NULL,NULL
16034,6454,17721,NULL,NULL
16035,3862,17722,NULL,NULL
16036,3862,17723,NULL,NULL
16037,3862,17724,NULL,NULL
16038,3862,17725,NULL,NULL
16039,3862,17726,NULL,NULL
16040,3862,17727,NULL,NULL
16041,3862,17728,NULL,NULL
16042,3862,17729,NULL,NULL
16043,3862,17730,NULL,NULL
16044,3862,17731,NULL,NULL
16045,3862,17732,NULL,NULL
16046,3862,17733,NULL,NULL
16047,3862,17734,NULL,NULL
16048,3862,17735,NULL,NULL
16049,3862,17736,NULL,NULL
16050,3862,17737,NULL,NULL
16051,3862,17738,NULL,NULL
16052,3862,17739,NULL,NULL
16053,3862,17740,NULL,NULL
16054,3862,17741,NULL,NULL
16055,3862,17742,NULL,NULL
16056,6455,17743,NULL,NULL
16057,3862,17744,NULL,NULL
16058,3862,17745,NULL,NULL
16059,3862,17746,NULL,NULL
16060,3862,17747,NULL,NULL
16061,3862,17748,NULL,NULL
16062,3862,17749,NULL,NULL
16063,3862,17750,NULL,NULL
16064,3862,17751,NULL,NULL
16065,3862,17752,NULL,NULL
16066,3862,17753,NULL,NULL
16067,3862,17754,NULL,NULL
16068,3862,17755,NULL,NULL
16069,3862,17756,NULL,NULL
16070,6456,17757,NULL,NULL
16071,6457,17758,NULL,NULL
16072,6458,17759,NULL,NULL
16073,6459,17760,NULL,NULL
16074,6462,17761,NULL,NULL
16075,6463,17762,NULL,NULL
16076,6463,17763,NULL,NULL
16077,6463,17764,NULL,NULL
16078,6463,17765,NULL,NULL
16079,6463,17766,NULL,NULL
16081,6465,17768,NULL,NULL
16082,6466,17769,NULL,NULL
16083,6467,17770,NULL,NULL
16084,6468,17771,NULL,NULL
16085,6469,17772,NULL,NULL
16086,6470,17773,NULL,NULL
16087,460,17774,NULL,NULL
16088,1921,17775,NULL,NULL
16089,1921,17776,NULL,NULL
16090,6471,17777,NULL,NULL
16091,1545,17778,NULL,NULL
16092,6473,17779,NULL,NULL
16093,6473,17780,NULL,NULL
16094,6473,17781,NULL,NULL
16095,6474,17782,NULL,NULL
16096,6475,17783,NULL,NULL
16097,6476,17784,NULL,NULL
16098,6477,17785,NULL,NULL
16099,6478,17786,NULL,NULL
16100,6479,17787,NULL,NULL
16101,6480,17788,NULL,NULL
16102,6480,17789,NULL,NULL
16103,6480,17790,NULL,NULL
16104,6480,17791,NULL,NULL
16105,6480,17792,NULL,NULL
16106,6480,17793,NULL,NULL
16107,6481,17794,NULL,NULL
16108,6482,17795,NULL,NULL
16109,6483,17796,NULL,NULL
16110,6484,17797,NULL,NULL
16111,6485,17798,NULL,NULL
16112,6486,17799,NULL,NULL
16114,6487,17801,NULL,NULL
16115,6488,17802,NULL,NULL
16116,6489,17803,NULL,NULL
16117,6490,17804,NULL,NULL
16118,6491,17805,NULL,NULL
16119,6492,17806,NULL,NULL
16120,6493,17807,NULL,NULL
16121,6494,17808,NULL,NULL
16122,6494,17809,NULL,NULL
16123,6494,17810,NULL,NULL
16124,6494,17811,NULL,NULL
16125,6494,17812,NULL,NULL
16127,6495,17814,NULL,NULL
16129,6497,17816,NULL,NULL
16130,478,17817,NULL,NULL
16131,6498,17818,NULL,NULL
16132,6499,17819,NULL,NULL
16135,6502,17822,NULL,NULL
16136,6505,17823,NULL,NULL
16137,6506,17824,NULL,NULL
16138,6506,17825,NULL,NULL
16139,6506,17826,NULL,NULL
16141,531,17828,NULL,2025-05-20 10:16:53.157
16142,6508,17829,NULL,NULL
16143,6509,17830,NULL,NULL
16144,6509,17831,NULL,NULL
16145,6511,17832,NULL,NULL
16147,441,17834,NULL,NULL
16148,6514,17835,NULL,NULL
16149,6515,17836,NULL,NULL
16150,6516,17837,NULL,NULL
16152,6518,17839,NULL,NULL
16153,6519,17840,NULL,NULL
16154,6520,17841,NULL,NULL
16155,6521,17842,NULL,NULL
16156,6522,17843,NULL,NULL
16157,468,17844,NULL,NULL
16158,6523,17845,NULL,NULL
16159,6524,17846,NULL,NULL
16160,6525,17847,NULL,NULL
16161,6526,17848,NULL,NULL
16162,6527,17849,NULL,NULL
16164,6529,17851,NULL,NULL
16165,6530,17852,NULL,NULL
16167,1691,17854,NULL,NULL
16168,1691,17855,NULL,NULL
16169,1691,17856,NULL,NULL
16170,1691,17857,NULL,NULL
16171,6534,17858,NULL,NULL
16172,6535,17859,NULL,NULL
16173,6536,17860,NULL,NULL
16174,6537,17861,NULL,NULL
16175,6538,17862,NULL,NULL
16177,6540,17864,NULL,NULL
16178,6539,17865,NULL,NULL
16179,6541,17866,NULL,NULL
16180,6542,17867,NULL,NULL
16181,6543,17868,NULL,NULL
16182,6544,17869,NULL,NULL
16183,6545,17870,NULL,NULL
16185,6547,17872,NULL,NULL
16186,523,17873,NULL,NULL
16187,523,17874,NULL,NULL
16188,6548,17875,NULL,NULL
16190,6550,17877,NULL,NULL
16191,6551,17878,NULL,NULL
16192,6552,17879,NULL,NULL
16193,6553,17880,NULL,NULL
16194,6555,17881,NULL,NULL
16199,6558,17886,NULL,NULL
16200,6559,17887,NULL,NULL
16202,5580,17889,NULL,NULL
16203,6561,17890,NULL,NULL
16204,6562,17891,NULL,NULL
16205,6563,17892,NULL,NULL
16206,6564,17893,NULL,NULL
16207,6565,17894,NULL,NULL
16208,6566,17895,NULL,NULL
16209,6567,17896,NULL,NULL
16210,6568,17897,NULL,NULL
16211,6569,17898,NULL,NULL
16212,6570,17899,NULL,NULL
16213,6571,17900,NULL,NULL
16214,6572,17901,NULL,NULL
16215,6573,17902,NULL,NULL
16216,6574,17903,NULL,NULL
16218,6576,17905,NULL,NULL
16219,6577,17906,NULL,NULL
16220,4148,17907,NULL,NULL
16221,6578,17908,NULL,NULL
16222,4148,17909,NULL,NULL
16223,6579,17910,NULL,NULL
16224,6580,17911,NULL,NULL
16225,6581,17912,NULL,NULL
16226,6582,17913,NULL,NULL
16227,6583,17914,NULL,NULL
16228,6584,17915,NULL,NULL
16229,6585,17916,NULL,NULL
16230,6586,17917,NULL,NULL
16231,6587,17918,NULL,NULL
16232,6588,17919,NULL,NULL
16233,6589,17920,NULL,NULL
16234,6590,17921,NULL,NULL
16235,6591,17922,NULL,NULL
16236,6592,17923,NULL,NULL
16237,6593,17924,NULL,NULL
16238,2342,17925,NULL,NULL
16239,2342,17926,NULL,NULL
16240,2342,17927,NULL,NULL
16241,2342,17928,NULL,NULL
16242,2342,17929,NULL,NULL
16243,2342,17930,NULL,NULL
16245,6594,17932,NULL,NULL
16246,2342,17933,NULL,NULL
16247,2342,17934,NULL,NULL
16248,2342,17935,NULL,NULL
16249,2342,17936,NULL,NULL
16250,2342,17937,NULL,NULL
16251,2342,17938,NULL,NULL
16252,2342,17939,NULL,NULL
16253,2342,17940,NULL,NULL
16254,2342,17941,NULL,NULL
16255,2342,17942,NULL,NULL
16256,2342,17943,NULL,NULL
16257,2342,17944,NULL,NULL
16258,2342,17945,NULL,NULL
16259,2342,17946,NULL,NULL
16260,2342,17947,NULL,NULL
16261,2342,17948,NULL,NULL
16262,2342,17949,NULL,NULL
16263,2342,17950,NULL,NULL
16264,2342,17951,NULL,NULL
16265,2342,17952,NULL,NULL
16266,2342,17953,NULL,NULL
16267,2342,17954,NULL,NULL
16268,2342,17955,NULL,NULL
16269,2342,17956,NULL,NULL
16270,2342,17957,NULL,NULL
16271,2342,17958,NULL,NULL
16273,6596,17960,NULL,NULL
16275,6598,17962,NULL,NULL
16277,6600,17964,NULL,NULL
16278,6601,17965,NULL,NULL
16279,6602,17966,NULL,NULL
16280,6603,17967,NULL,NULL
16281,6604,17968,NULL,NULL
16282,6605,17969,NULL,NULL
16283,6606,17970,NULL,NULL
16284,6607,17971,NULL,NULL
16285,6609,17972,NULL,NULL
16286,6608,17973,NULL,NULL
16287,6610,17974,NULL,NULL
16288,6611,17975,NULL,NULL
16289,6612,17976,NULL,NULL
16290,6614,17977,NULL,NULL
16291,6615,17978,NULL,NULL
16292,6616,17979,NULL,NULL
16293,6617,17980,NULL,NULL
16294,6618,17981,NULL,NULL
16295,6619,17982,NULL,NULL
16296,6620,17983,NULL,NULL
16297,6621,17984,NULL,NULL
16298,6622,17985,NULL,NULL
16299,6624,17986,NULL,NULL
16300,6625,17987,NULL,NULL
16302,6627,17989,NULL,NULL
16303,6628,17990,NULL,NULL
16306,6630,17993,NULL,NULL
16307,6631,17994,NULL,NULL
16308,6632,17995,NULL,NULL
16309,6633,17996,NULL,NULL
16310,6634,17997,NULL,NULL
16311,6635,17998,NULL,NULL
16312,450,17999,NULL,NULL
16313,6636,18000,NULL,NULL
16314,6638,18001,NULL,NULL
16315,6639,18002,NULL,NULL
16316,450,18003,NULL,NULL
16317,450,18004,NULL,NULL
16318,493,18005,NULL,NULL
16319,6640,18006,NULL,NULL
16320,6641,18007,NULL,NULL
16321,6642,18008,NULL,NULL
16322,6643,18009,NULL,NULL
16323,6645,18010,NULL,NULL
16324,6644,18011,NULL,NULL
16325,6646,18012,NULL,NULL
16326,6647,18013,NULL,NULL
16327,6648,18014,NULL,NULL
16328,6649,18015,NULL,NULL
16329,6650,18016,NULL,NULL
16330,6651,18017,NULL,NULL
16331,6652,18018,NULL,NULL
16332,6653,18019,NULL,NULL
16333,6654,18020,NULL,NULL
16334,6654,18021,NULL,NULL
16335,6654,18022,NULL,NULL
16336,6654,18023,NULL,NULL
16337,6654,18024,NULL,NULL
16338,6654,18025,NULL,NULL
16339,6654,18026,NULL,NULL
16340,6654,18027,NULL,NULL
16342,6654,18029,NULL,NULL
16343,6654,18030,NULL,NULL
16344,6654,18031,NULL,NULL
16345,6655,18032,NULL,NULL
16346,6656,18033,NULL,NULL
16347,6657,18034,NULL,NULL
16348,6657,18035,NULL,NULL
16349,6658,18036,NULL,NULL
16350,6660,18037,NULL,NULL
16351,6660,18038,NULL,NULL
16352,6660,18039,NULL,NULL
16353,6660,18040,NULL,NULL
16354,6659,18041,NULL,NULL
16355,6661,18042,NULL,NULL
16356,6661,18043,NULL,NULL
16357,6661,18044,NULL,NULL
16358,6661,18045,NULL,NULL
16360,6663,18047,NULL,NULL
16361,6663,18048,NULL,NULL
16362,6664,18049,NULL,NULL
16363,6665,18050,NULL,NULL
16364,6666,18051,NULL,NULL
16365,6667,18052,NULL,NULL
16366,6668,18053,NULL,NULL
16367,523,18054,NULL,NULL
16368,523,18055,NULL,NULL
16369,523,18056,NULL,NULL
16370,6668,18057,NULL,NULL
16371,6669,18058,NULL,NULL
16372,523,18059,NULL,NULL
16373,6670,18060,NULL,NULL
16375,6672,18062,NULL,NULL
16377,6674,18064,NULL,2024-11-20 13:50:49.590
16378,6675,18065,NULL,NULL
16379,3216,18066,NULL,NULL
16380,3216,18067,NULL,NULL
16381,3216,18068,NULL,NULL
16382,3216,18069,NULL,NULL
16383,3216,18070,NULL,NULL
16384,3216,18071,NULL,NULL
16385,3216,18072,NULL,NULL
16386,3216,18073,NULL,NULL
16387,3216,18074,NULL,NULL
16388,3216,18075,NULL,NULL
16389,3216,18076,NULL,NULL
16390,3216,18077,NULL,NULL
16391,3216,18078,NULL,NULL
16392,6677,18079,NULL,NULL
16393,6679,18080,NULL,NULL
16394,523,18081,NULL,NULL
16395,6680,18082,NULL,NULL
16396,6681,18083,NULL,NULL
16399,1649,18086,NULL,NULL
16400,6683,18087,NULL,NULL
16401,6683,18088,NULL,NULL
16402,6684,18089,NULL,NULL
16403,6686,18090,NULL,NULL
16404,6685,18091,NULL,NULL
16405,6687,18092,NULL,NULL
16406,6688,18093,NULL,NULL
16407,6689,18094,NULL,NULL
16408,6690,18095,NULL,NULL
16409,6691,18096,NULL,NULL
16410,6692,18097,NULL,NULL
16412,523,18099,NULL,NULL
16413,6694,18100,NULL,NULL
16414,6694,18101,NULL,NULL
16415,6695,18102,NULL,NULL
16416,6696,18103,NULL,NULL
16417,6697,18104,NULL,NULL
16418,6698,18105,NULL,NULL
16419,6699,18106,NULL,NULL
16420,6700,18107,NULL,NULL
16421,6701,18108,NULL,NULL
16422,6701,18109,NULL,NULL
16423,6701,18110,NULL,NULL
16424,6701,18111,NULL,NULL
16425,6702,18112,NULL,NULL
16426,6703,18113,NULL,NULL
16427,6704,18114,NULL,NULL
16428,6705,18115,NULL,NULL
16429,6706,18116,NULL,NULL
16430,6707,18117,NULL,NULL
16431,6708,18118,NULL,NULL
16432,6709,18119,NULL,NULL
16433,6708,18120,NULL,NULL
16434,6710,18121,NULL,NULL
16435,6712,18122,NULL,NULL
16436,6713,18123,NULL,NULL
16437,6715,18124,NULL,NULL
16438,6717,18125,NULL,NULL
16440,6719,18127,NULL,NULL
16441,6720,18128,NULL,NULL
16442,1336,18129,NULL,NULL
16443,1336,18130,NULL,NULL
16444,1336,18131,NULL,NULL
16445,1336,18132,NULL,NULL
16446,1336,18133,NULL,NULL
16447,6721,18134,NULL,NULL
16448,6722,18135,NULL,NULL
16449,5932,18136,NULL,NULL
16450,478,18137,NULL,NULL
16451,6723,18138,NULL,NULL
16453,6724,18140,NULL,NULL
16454,6724,18141,NULL,NULL
16455,6724,18142,NULL,NULL
16457,6726,18144,NULL,2025-04-22 14:29:30.363
16458,6727,18145,NULL,NULL
16459,6728,18146,NULL,NULL
16460,6729,18147,NULL,NULL
16461,6730,18148,NULL,NULL
16462,6731,18149,NULL,NULL
16463,6732,18150,NULL,NULL
16464,6733,18151,NULL,NULL
16465,6734,18152,NULL,NULL
16466,6735,18153,NULL,NULL
16467,6736,18154,NULL,NULL
16468,6737,18155,NULL,NULL
16469,6738,18156,NULL,NULL
16470,6739,18157,NULL,NULL
16471,6740,18158,NULL,NULL
16472,6741,18159,NULL,NULL
16473,6742,18160,NULL,NULL
16474,6743,18161,NULL,NULL
16475,6744,18162,NULL,NULL
16476,6745,18163,NULL,NULL
16477,6746,18164,NULL,NULL
16478,6747,18165,NULL,NULL
16479,6748,18166,NULL,NULL
16480,6749,18167,NULL,NULL
16481,6750,18168,NULL,NULL
16482,6750,18169,NULL,NULL
16483,6752,18170,NULL,NULL
16484,6753,18171,NULL,NULL
16485,6754,18172,NULL,NULL
16486,6755,18173,NULL,NULL
16487,6756,18174,NULL,NULL
16488,6757,18175,NULL,NULL
16489,6758,18176,NULL,NULL
16490,6759,18177,NULL,NULL
16492,6761,18179,NULL,NULL
16493,6760,18180,NULL,NULL
16495,1336,18182,NULL,NULL
16496,6762,18183,NULL,NULL
16497,6763,18184,NULL,NULL
16498,6764,18185,NULL,NULL
16499,6765,18186,NULL,NULL
16500,6766,18187,NULL,NULL
16501,6767,18188,NULL,NULL
16502,6768,18189,NULL,NULL
16503,6769,18190,NULL,NULL
16504,6771,18191,NULL,NULL
16505,6773,18192,NULL,NULL
16506,6772,18193,NULL,NULL
16507,6770,18194,NULL,NULL
16508,6770,18195,NULL,NULL
16509,6774,18196,NULL,NULL
16510,6770,18197,NULL,NULL
16511,6770,18198,NULL,NULL
16512,6770,18199,NULL,NULL
16514,6775,18201,NULL,NULL
16516,510,18203,NULL,NULL
16517,510,18204,NULL,NULL
16518,6777,18205,NULL,NULL
16520,5268,18207,NULL,NULL
16521,5268,18208,NULL,NULL
16522,5268,18209,NULL,NULL
16523,5268,18210,NULL,NULL
16524,5268,18211,NULL,NULL
16525,5268,18212,NULL,NULL
16526,5268,18213,NULL,NULL
16527,5268,18214,NULL,NULL
16530,6780,18217,NULL,NULL
16531,6781,18218,NULL,NULL
16533,4046,18220,NULL,NULL
16534,6783,18221,NULL,NULL
16536,6785,18223,NULL,NULL
16537,6786,18224,NULL,NULL
16538,6787,18225,NULL,NULL
16539,6788,18226,NULL,NULL
16540,6789,18227,NULL,NULL
16542,6791,18229,NULL,NULL
16543,6790,18230,NULL,NULL
16544,6790,18231,NULL,NULL
16545,6790,18232,NULL,NULL
16546,6790,18233,NULL,NULL
16547,6793,18234,NULL,NULL
16548,6792,18235,NULL,NULL
16549,6792,18236,NULL,NULL
16550,6792,18237,NULL,NULL
16551,6794,18238,NULL,NULL
16552,6795,18239,NULL,NULL
16553,6796,18240,NULL,NULL
16554,6797,18241,NULL,NULL
16555,6798,18242,NULL,NULL
16556,6799,18243,NULL,NULL
16557,6800,18244,NULL,NULL
16558,6801,18245,NULL,NULL
16559,6802,18246,NULL,NULL
16560,6803,18247,NULL,NULL
16561,6804,18248,NULL,NULL
16562,6805,18249,NULL,NULL
16563,6806,18250,NULL,NULL
16564,6807,18251,NULL,NULL
16566,6809,18253,NULL,NULL
16567,6810,18254,NULL,NULL
16568,6811,18255,NULL,NULL
16569,6812,18256,NULL,NULL
16570,3669,18257,NULL,NULL
16571,6813,18258,NULL,NULL
16572,3669,18259,NULL,NULL
16573,3669,18260,NULL,NULL
16574,3669,18261,NULL,NULL
16575,3669,18262,NULL,NULL
16576,3669,18263,NULL,NULL
16577,3669,18264,NULL,NULL
16578,6814,18265,NULL,NULL
16579,6814,18266,NULL,NULL
16580,6814,18267,NULL,NULL
16581,6814,18268,NULL,NULL
16582,6814,18269,NULL,NULL
16583,6814,18270,NULL,NULL
16584,6814,18271,NULL,NULL
16585,6814,18272,NULL,NULL
16586,6814,18273,NULL,NULL
16587,6815,18274,NULL,NULL
16588,6815,18275,NULL,NULL
16589,6816,18276,NULL,NULL
16590,6816,18277,NULL,NULL
16592,6818,18279,NULL,NULL
16593,6819,18280,NULL,NULL
16594,6820,18281,NULL,NULL
16596,6821,18283,NULL,NULL
16597,6822,18284,NULL,NULL
16598,6823,18285,NULL,NULL
16599,6824,18286,NULL,NULL
16600,6825,18287,NULL,NULL
16601,6826,18288,NULL,NULL
16602,6828,18289,NULL,NULL
16603,6829,18290,NULL,NULL
16607,6830,18294,NULL,NULL
16608,6830,18295,NULL,NULL
16609,6830,18296,NULL,NULL
16610,6831,18297,NULL,NULL
16611,6832,18298,NULL,NULL
16612,6832,18299,NULL,NULL
16613,6832,18300,NULL,NULL
16614,6832,18301,NULL,NULL
16615,6832,18302,NULL,NULL
16616,6833,18303,NULL,NULL
16617,509,18304,NULL,NULL
16620,6835,18307,NULL,NULL
16621,6836,18308,NULL,NULL
16622,6836,18309,NULL,NULL
16623,6836,18310,NULL,NULL
16624,6836,18311,NULL,NULL
16625,6836,18312,NULL,NULL
16626,6836,18313,NULL,NULL
16627,6836,18314,NULL,NULL
16628,6836,18315,NULL,NULL
16629,6836,18316,NULL,NULL
16630,6836,18317,NULL,NULL
16631,6836,18318,NULL,NULL
16632,6836,18319,NULL,NULL
16633,6837,18320,NULL,NULL
16634,6838,18321,NULL,NULL
16635,2270,18322,NULL,NULL
16636,6839,18323,NULL,NULL
16637,531,18324,NULL,2025-05-20 10:07:04.147
16638,531,18325,NULL,NULL
16639,6840,18326,NULL,NULL
16640,6840,18327,NULL,NULL
16641,6840,18328,NULL,NULL
16642,6840,18329,NULL,NULL
16643,6840,18330,NULL,NULL
16644,6840,18331,NULL,NULL
16646,6841,18333,NULL,NULL
16647,6842,18334,NULL,NULL
16648,6843,18335,NULL,NULL
16649,6844,18336,NULL,NULL
16650,6845,18337,NULL,NULL
16651,6846,18338,NULL,NULL
16652,6846,18339,NULL,NULL
16653,6846,18340,NULL,NULL
16654,6846,18341,NULL,NULL
16655,6846,18342,NULL,NULL
16656,6847,18343,NULL,NULL
16657,6848,18344,NULL,NULL
16658,6848,18345,NULL,NULL
16659,6849,18346,NULL,NULL
16660,6850,18347,NULL,NULL
16661,6851,18348,NULL,NULL
16663,6853,18350,NULL,NULL
16664,6854,18351,NULL,NULL
16665,6855,18352,NULL,NULL
16666,6856,18353,NULL,NULL
16667,6857,18354,NULL,NULL
16668,6858,18355,NULL,NULL
16669,6858,18356,NULL,NULL
16670,6859,18357,NULL,NULL
16671,6860,18358,NULL,NULL
16672,6862,18359,NULL,NULL
16673,6861,18360,NULL,NULL
16674,6863,18361,NULL,NULL
16675,6864,18362,NULL,NULL
16676,6865,18363,NULL,NULL
16677,6866,18364,NULL,NULL
16679,6868,18366,NULL,NULL
16680,6869,18367,NULL,NULL
16681,6870,18368,NULL,NULL
16682,6871,18369,NULL,NULL
16683,6872,18370,NULL,NULL
16684,6873,18371,NULL,NULL
16689,6876,18376,NULL,NULL
16690,6877,18377,NULL,NULL
16691,6878,18378,NULL,NULL
16692,8278,18379,NULL,NULL
16693,6880,18380,NULL,NULL
16694,6880,18381,NULL,NULL
16695,6880,18382,NULL,NULL
16699,6880,18386,NULL,NULL
16700,6880,18387,NULL,NULL
16701,6880,18388,NULL,NULL
16702,6880,18389,NULL,NULL
16703,6882,18390,NULL,NULL
16705,6883,18392,NULL,NULL
16706,6884,18393,NULL,NULL
16707,6885,18394,NULL,NULL
16708,6886,18395,NULL,NULL
16709,6887,18396,NULL,NULL
16710,6888,18397,NULL,NULL
16712,6890,18399,NULL,NULL
16713,6891,18400,NULL,NULL
16714,6892,18401,NULL,NULL
16715,6893,18402,NULL,2025-05-23 12:40:51.320
16716,6894,18403,NULL,NULL
16717,6895,18404,NULL,NULL
16718,6896,18405,NULL,NULL
16719,6897,18406,NULL,NULL
16720,6898,18407,NULL,NULL
16721,6898,18408,NULL,NULL
16722,6898,18409,NULL,NULL
16723,6898,18410,NULL,NULL
16724,6898,18411,NULL,NULL
16725,6899,18412,NULL,NULL
16726,6900,18413,NULL,NULL
16727,6901,18414,NULL,NULL
16728,4410,18415,NULL,NULL
16729,4410,18416,NULL,NULL
16730,6902,18417,NULL,NULL
16731,6902,18418,NULL,NULL
16732,6902,18419,NULL,NULL
16733,6902,18420,NULL,NULL
16734,6902,18421,NULL,NULL
16735,6903,18422,NULL,NULL
16736,6904,18423,NULL,NULL
16737,6904,18424,NULL,NULL
16738,6904,18425,NULL,NULL
16739,6904,18426,NULL,NULL
16740,6905,18427,NULL,NULL
16741,6906,18428,NULL,NULL
16742,6907,18429,NULL,NULL
16743,6907,18430,NULL,NULL
16744,6907,18431,NULL,NULL
16745,6907,18432,NULL,NULL
16746,6907,18433,NULL,NULL
16747,6907,18434,NULL,NULL
16748,6907,18435,NULL,NULL
16749,6907,18436,NULL,NULL
16750,6908,18437,NULL,NULL
16751,6909,18438,NULL,NULL
16752,6910,18439,NULL,NULL
16753,6911,18440,NULL,NULL
